会津若松市,福島県,https://www.city.aizuwakamatsu.fukushima.jp/docs/2007080801181/index.html,セーフティネット保証制度 | 会津若松市,自然災害等の突発的事由により経営の安定に支障が生じている中小企業者への資金供給の円滑化を図るため、信用保証協会が通常の保証限度額とは別枠で100％保証する制度です。令和２年新型コロナウィルス感染症が対象となりました。 （ロ）令和２年新型コロナウィルス感染症の発生に起因して、当該災害の影響を受けた後、原則最近１か月の売上高が前年同月と比較して20％以上減少しており、かつその後２か月を含む合計３か月間の売上高が前年同期に比して20％以上減少することが見込まれること。 認定にかかる様式はこちらをご利用ください。セーフティネット4号様式‗新型コロナ.docx(22KB)セーフティネット4号売り上げ比較表.docx(11KB)
茅ヶ崎市,神奈川県,https://www.city.chigasaki.kanagawa.jp/fukushi_seikatu/1038435.html,新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について｜茅ヶ崎市,新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について｜茅ヶ崎市 新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について 新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について 新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について 新型コロナウイルス感染症の影響を踏まえ、貸付の対象世帯を低所得者世帯以外に拡大し、休業や失業等により生活資金でお悩みの方々に向けた、緊急小口資金、総合支援資金（生活支援費）の特例貸付を実施します。 新型コロナウイルスの影響を受け、休業等により収入の減少があり、緊急かつ一時的な生計維持のための貸付を必要とする世帯（注）従来の低所得世帯等に限定した取扱を拡大 新型コロナウイルスの影響を受け、収入の減少や失業等により生活に困窮し、日常生活の維持が困難となっている世帯（注）従来の低所得世帯等に限定した取扱を拡大 新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について 新型コロナウイルス感染症の影響を踏まえた生活福祉資金貸付制度における特例措置について
岩手県,,https://www.pref.iwate.jp/kensei/zei/genmen/1027905.html,岩手県 - 新型コロナウイルス感染症の拡大防止のための県税の申告等の期限の延長について,岩手県-新型コロナウイルス感染症の拡大防止のための県税の申告等の期限の延長について 新型コロナウイルス感染症の拡大防止のための県税の申告等の期限の延長について 新型コロナウイルス感染症の拡大防止のための県税の申告等の期限の延長について 新型コロナウイルス感染症拡大防止の観点からの県税の申告等の期限の延長について 国税庁において、新型コロナウイルス感染症の拡大の防止の観点から、申告所得税（及び復興特別所得税）、贈与税及び個人事業者の消費税（及び地方消費税）の申告期限・納付期限について令和2年4月16日まで延長したことを受け、岩手県では、次に掲げる期限を令和2年4月16日まで延長することとしました。 新型コロナウイルス感染症の影響に伴う県税の猶予制度の特例について 新型コロナウイルス感染症の影響に伴う県税の猶予制度について 新型コロナウイルス感染症の拡大防止のための県税の申告等の期限の延長について 新型コロナウイルス感染症の拡大防止のための県税の申告等の期限の延長について

村山市,山形県,https://www.city.murayama.lg.jp/jigyosha/shoukougyousien/tokunaisikinnaruhuxa.html,利子補給融資制度『徳内資金α』について　村山市,新型コロナウイルス感染症に関連する商工業支援 市は、新型コロナウイルス感染症の影響により、経営に支障をきたしている市内中小企業者を支援するため、既存の「徳内資金」を拡充した「徳内資金α」を創設しました。融資内容等は下記のとおりです。対象となる中小企業：新型コロナウイルス感染症の影響により、最近1か月間の売上高等が前年同月比で15％以上減少しており、かつその後2か月間を含む3か月間の売上高等が15％以上減少することが見込まれる、市内に本店または主たる工場、事業所を有し、市税を完納している事業者。1融資限度額：3 000万円（徳内資金のみ借換えが可能です）2融資期間：10年以内（据置期間は3年以内）3金利：1.6％うち当初3年間は1.6％、4年目以降0.8％を市が利子補給します。4保証料補給：信用保証料の100％を市が補給します。5取扱金融機関：山形銀行・荘内銀行・きらやか銀行・北郡信用組合まずは、金融機関までご相談ください。 新型コロナウイルス感染症に関連する商工業支援 新型コロナウイルス感染症の影響による労働者の休業等について 山形県「新型コロナウイルスに関する特別金融相談窓口」について 新型コロナウイルスに係る経済産業省等の支援施策について
青森県,,http://www.pref.aomori.lg.jp/life/tax/nouzei_yuuyo.html,新型コロナウイルス感染症の影響により納税が困難な方に対する猶予制度 - 青森県庁ホームページ,新型コロナウイルス感染症の影響により納税が困難な方に対する猶予制度-青森県庁ホームページ ホーム&gt;生活・環境&gt;県税・税金&gt;新型コロナウイルス感染症の影響により納税が困難な方に対する猶予制度 更新日付：2020年3月24日税務課新型コロナウイルス感染症の影響により納税が困難な方に対する猶予制度 新型コロナウィルス感染症の影響により、県税を一時に納付することができない方について、一定の要件を満たす場合に納税が猶予される制度があります。 ・新型コロナウイルス感染症の影響により納税が困難な方に対する猶予制度＜PDF＞
清里町,北海道,https://www.town.kiyosato.hokkaido.jp/gyousei/sangyou/shoukougyou/tyuusyoukigyousienn.html,新型コロナウィルスに関連した事業支援策について｜産業情報｜北海道清里町,新型コロナウィルスに関連した事業支援策について｜産業情報｜北海道清里町 トップ&gt;産業情報&gt;商工業&gt;新型コロナウイルスに関連した事業支援策について 新型コロナウイルスに関連した事業支援策について ​新型コロナウイルス(COVID-19)による事業者への影響を緩和し、支援するための国・北海道・町の施策をご案内いたします。 新型コロナウイルス感染症関連特設ページ(経済産業省) 新型コロナウイルス感染症関連特設ページ 新型コロナウイルス感染症拡大により、特に大きな影響を受ける事業者に対して、事業の継続を下支えし、再起の糧としていただくため、事業全般に広く使える給付金を支給します。 対象要件新型コロナウイルス感染症の影響により、ひと月の売上が前年同月比で50％以上減少している事業者 新型コロナウイルス感染症で影響を受ける事業者に対する資金繰り支援が展開されています。 今般の新型コロナウイルス感染症の影響により事業活動が急激に縮小する事業所が生じ、地域経済への影響が見込まれることから、厚生労働省では、新型コロナウイルス感染症の影響に伴う経済上の理由により事業活動の縮小を余儀なくされ、雇用調整を行わざるを得ない事業主に対して、雇用調整助成金の特例措置を講じることとしました。 新型コロナウイルス関連肺炎の流行に伴う中小企業向け融資取扱について 道では、新型コロナウイルス関連肺炎の流行に伴い、中小企業者等の経営及び金融の相談に対応するため、「新型コロナウイルス関連肺炎の流行に伴う経営・金融特別相談室」を設置しています。融資制度をはじめ、経営・金融に関するお困りごとがありましたら、お気軽にご相談ください。 ◇新型コロナウィルス感染症に伴う対応資金融資について 町は、町内中小企業において新型コロナウイルス感染症に伴い、直接または間接的に影響を受けた事業者について円滑な資金運用を図るため、新型コロナウイルス感染症に伴う対応融資制度実施要綱を制定しました。制度の詳細については新型コロナウイルス感染症に伴う対応資金融資制度のホームページをご覧ください。 ◇清里町中小企業融資制度新型コロナウイルス対応資金特例について 新型コロナウィルス感染症に伴い、清里町中小企業融資制度新型コロナウイルス対応資金特例に関する要綱を制定しました。制度の概要については、清里町中小企業融資制度新型コロナウイルス対応資金特例のページをご覧ください。 ◇新型コロナウイルス感染症に伴う経営安定化支援事業について 町は、町内中小、小規模事業者への新型コロナウイルス感染症に伴う、経済状態悪化への支援として、経営安定化支援事業を実施します。制度の概要につきましては、新型コロナウイルス感染症に伴う経営安定化支援事業のページをご覧ください。
鴻巣市,埼玉県,https://www.city.kounosu.saitama.jp/business/yushi/1455525779526.html,セーフティネット保証制度のご案内／鴻巣市ホームページ,新型コロナウイルス感染症の影響による指定業種の追加について 経済産業省は、新型コロナウイルス感染症の発生に伴い、同感染症の影響を受ける業種に属する中小企業者の業況が悪化していることを踏まえ、中小企業者の資金繰り支援措置として、セーフティネット保証5号の対象業種の追加指定を行うことを決定しました。この措置により、一般保証と別枠の保証が利用可能となります。 新型コロナウイルス感染症の影響による運用の緩和について 新型コロナウイルス感染症による影響の重大性に鑑み、認定に当たっての基準について、新型コロナウイルス感染症の影響が顕在化している2月以降で、直近3ヶ月の売上高が算出可能となるまでの間は、直近1ヶ月の売上高等とその後の2ヶ月間の売上高等見込みを含む3ヶ月間の売上高等の減少でも可能とする時限的な運用緩和を行います。 セーフティネット保証4号（新型コロナウイルス）のご案内 新型コロナウイルス感染症の影響を受けている事業者は、セーフティネット保証4号で認定を受けることができます。 セーフティネット保証4号【新型コロナウイルス】 セーフティネット保証4号【新型コロナウイルス】 【事業者向け】新型コロナウイルス感染症に係る支援策 危機関連保証【新型コロナウイルス】
成田市,千葉県,https://www.city.narita.chiba.jp/kosodate/page0135_00013.html,令和2年4月及び5月入所者の育児休業からの復職期限の延長について｜成田市,ただし、令和2年4月及び5月入所者については、新型コロナウイルス感染症による影響を考慮し、復職期限を7月10日まで延長することといたします。
北上市,岩手県,https://www.city.kitakami.iwate.jp/life/emergency/corona/kigyoumukeshien/15381.html,新型コロナウイルス感染症にかかる中小企業者対策(セーフティネット保証4号の指定)／北上市公式ホームページ,新型コロナウイルス感染症にかかる中小企業者対策(セーフティネット保証4号の指定)／北上市公式ホームページ 新型コロナウイルス感染症に関する情報 新型コロナウイルス感染症にかかる中小企業者対策(セーフティネット保証4号の指定) 新型コロナウイルス感染症にかかる中小企業者対策(セーフティネット保証4号の指定) 先般発生した新型コロナウイルス感染症により影響を受けている中小企業者への資金繰り支援として、セーフティネット4号が発動されました。この措置により、新型コロナウイルス感染症により影響を受けた中小企業者について、一般保証と別枠の保証が利用可能となります。利用には市が発行する認定書が必要です。 2新型コロナウイルス感染症による影響に起因して、原則として最近1か月の売上高等が前年同月に比して20％以上減少しており、かつ、その後2か月を含む3か月間の売上高等が前年同期に比して20％以上減少することが見込まれること。 新型コロナウイルス感染症関連経済産業省の支援策(経済産業省ホームページ) 新型コロナウイルス感染症関連情報(岩手県ホームページ)
十和田市,青森県,http://www.city.towada.lg.jp/docs/2020031300021/index.html,セーフティネット保証5号について | 十和田市,商工業 雇用・労働 コロナウイルス情報TOP 新型コロナウイルス感染症の発生に伴い、同感染症の影響を受ける業種に属する中小企業者の業況が悪化していることを踏まえ、中小企業者の資金繰り支援措置として、指定業種が追加されました。 （注記）今回の新型コロナウイルス感染症による影響の重大性に鑑み、認定に当たっての基準について、新型コロナウイルス感染症の影響が顕在化している令和2年2月以降で、直近3か月の売上高が算出可能となるまでの間は、直近1か月の売上高等とその後の2か月間の売上高等見込みを含む3か月間の売上高等の減少でも可能とする時限的な運用緩和を行います。
東松山市,埼玉県,https://www.city.higashimatsuyama.lg.jp/business_sangyo/sangyoshinko/1583108890724.html,セーフティネット保証制度4号(新型コロナウイルス感染症)／東松山市ホームページ,セーフティネット保証制度4号(新型コロナウイルス感染症)／東松山市ホームページ セーフティネット保証制度4号(新型コロナウイルス感染症) セーフティネット保証制度4号(新型コロナウイルス感染症)更新日：2020年3月24日 東松山市は、令和2年新型コロナウイルス感染症について指定を受けています。 令和2年新型コロナウイルス感染症に起因して、その事業に係る当該災害等の影響を受けた後、原則として、最近1か月間の売上高又は販売数量(建設業にあっては、完成工事高又は受注残高。以下「売上高等」という。)が前年同期比で20パーセント以上減少しており、かつ、その後2か月間を含む3か月間の売上高が前年同期比で20パーセント以上減少することが見込まれること 新型コロナウイルス感染症の影響を受け、経営の安定に支障が生じている創業者等については、認定要件が緩和されます。緩和措置で申請される方は様式が異なりますので下記の「緩和後の認定基準」にてご確認ください。 セーフティネット保証制度4号(新型コロナウイルス感染症) 小規模事業者持続化補助金に係る売上減少の証明書の発行について(新型コロナウイルス感染症) 危機関連保証制度(新型コロナウイルス感染症)
